fold,date,group,actual,pred,pred_monotone
1,2025-07-30,泸定县燕子沟麻柳林村_华玉919,0.0,0.006498629692941904,0.006498629692941904
1,2025-08-07,泸定县燕子沟麻柳林村_华玉919,0.0,0.006498629692941904,0.006498629692941904
1,2025-08-14,泸定县燕子沟麻柳林村_华玉919,0.0,0.006498629692941904,0.006498629692941904
1,2025-08-21,泸定县燕子沟麻柳林村_华玉919,0.0,0.006498629692941904,0.006498629692941904
1,2025-08-29,泸定县燕子沟麻柳林村_华玉919,0.0,0.006498629692941904,0.006498629692941904
1,2025-09-05,泸定县燕子沟麻柳林村_华玉919,0.0,0.017172282561659813,0.017172282561659813
1,2025-09-12,泸定县燕子沟麻柳林村_华玉919,0.0,0.006498629692941904,0.006498629692941904
