fold,date,group,actual,pred
5,2025-05-21,蒙顶山茶南部加工园__未知品种,0.0,0.003928059
5,2025-05-28,蒙顶山茶南部加工园__未知品种,0.0,0.0031434915
5,2025-06-05,蒙顶山茶南部加工园__未知品种,0.0,0.0030640606
5,2025-06-11,蒙顶山茶南部加工园__未知品种,0.0,0.0037678808
5,2025-06-18,蒙顶山茶南部加工园__未知品种,0.0,0.0034869558
5,2025-06-25,蒙顶山茶南部加工园__未知品种,0.0,0.003405788
5,2025-07-02,蒙顶山茶南部加工园__未知品种,0.0,0.014113382
5,2025-07-09,蒙顶山茶南部加工园__未知品种,0.0,0.01394856
