model_key,cv_rmse,cv_mae,cv_rmse_nonzero,cv_mae_nonzero,all_rmse,all_mae,all_r2,all_rmse_nonzero,all_mae_nonzero,best_params,fold_details_path,group_oof_csv,group_plot_dir
灰斑病_rate,0.1173828825757142,0.06891039833150626,0.14237609976631177,0.09648336768464909,0.04854419538093951,0.024290345398510254,0.9885766285960664,0.045931278449202875,0.0256867008904616,"{'max_depth': 2, 'learning_rate': 0.03, 'n_estimators': 600, 'min_child_weight': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.5, 'reg_lambda': 5.0}",c:\Users\tong2\Desktop\models\xgboost\models\Xgboost\outputs\tables\model_evaluation\groupkfold_灰斑病_rate.csv,c:\Users\tong2\Desktop\models\xgboost\models\Xgboost\outputs\tables\model_evaluation\by_group\灰斑病_rate\灰斑病_rate_oof_predictions_all_groups.csv,c:\Users\tong2\Desktop\models\xgboost\models\Xgboost\outputs\figures\prediction_results\by_group\灰斑病_rate
灰斑病_index,0.06797421656837442,0.0493812236530519,0.09255760702508589,0.07272335097862442,0.025493900251169526,0.019346455048550572,0.9883615317851174,0.03031882475634324,0.01846041348696958,"{'max_depth': 4, 'learning_rate': 0.03, 'n_estimators': 500, 'min_child_weight': 5, 'subsample': 0.7, 'colsample_bytree': 0.7, 'reg_alpha': 1.0, 'reg_lambda': 8.0}",c:\Users\tong2\Desktop\models\xgboost\models\Xgboost\outputs\tables\model_evaluation\groupkfold_灰斑病_index.csv,c:\Users\tong2\Desktop\models\xgboost\models\Xgboost\outputs\tables\model_evaluation\by_group\灰斑病_index\灰斑病_index_oof_predictions_all_groups.csv,c:\Users\tong2\Desktop\models\xgboost\models\Xgboost\outputs\figures\prediction_results\by_group\灰斑病_index
大斑病_rate,0.03685873719939053,0.02191099965678794,0.09370507489039247,0.09064584610362847,0.008363770258662355,0.0067585455755747505,0.9991851472285128,0.015163027736572358,0.011866265109607152,"{'max_depth': 2, 'learning_rate': 0.03, 'n_estimators': 600, 'min_child_weight': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.5, 'reg_lambda': 5.0}",c:\Users\tong2\Desktop\models\xgboost\models\Xgboost\outputs\tables\model_evaluation\groupkfold_大斑病_rate.csv,c:\Users\tong2\Desktop\models\xgboost\models\Xgboost\outputs\tables\model_evaluation\by_group\大斑病_rate\大斑病_rate_oof_predictions_all_groups.csv,c:\Users\tong2\Desktop\models\xgboost\models\Xgboost\outputs\figures\prediction_results\by_group\大斑病_rate
大斑病_index,0.08329159066115502,0.04346007560847213,0.3998363354777271,0.3886650961505042,0.012219150793802334,0.006007742888370771,0.9946520468467962,0.03619191741606073,0.019511655317412484,"{'max_depth': 2, 'learning_rate': 0.05, 'n_estimators': 300, 'min_child_weight': 3, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_alpha': 0.5, 'reg_lambda': 3.0}",c:\Users\tong2\Desktop\models\xgboost\models\Xgboost\outputs\tables\model_evaluation\groupkfold_大斑病_index.csv,c:\Users\tong2\Desktop\models\xgboost\models\Xgboost\outputs\tables\model_evaluation\by_group\大斑病_index\大斑病_index_oof_predictions_all_groups.csv,c:\Users\tong2\Desktop\models\xgboost\models\Xgboost\outputs\figures\prediction_results\by_group\大斑病_index
白斑病_rate,0.21018956767211822,0.12107695692336921,0.3197254757781366,0.23099228995872872,0.06015568663249495,0.02971883069954436,0.9768372564476059,0.0499458799642254,0.028929805493354797,"{'max_depth': 3, 'learning_rate': 0.03, 'n_estimators': 600, 'min_child_weight': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.5, 'reg_lambda': 5.0}",c:\Users\tong2\Desktop\models\xgboost\models\Xgboost\outputs\tables\model_evaluation\groupkfold_白斑病_rate.csv,c:\Users\tong2\Desktop\models\xgboost\models\Xgboost\outputs\tables\model_evaluation\by_group\白斑病_rate\白斑病_rate_oof_predictions_all_groups.csv,c:\Users\tong2\Desktop\models\xgboost\models\Xgboost\outputs\figures\prediction_results\by_group\白斑病_rate
白斑病_index,0.0763728909840109,0.04666194044404402,0.16349492147513017,0.14199909863234672,0.03260585277922288,0.02185915771732505,0.977254981607757,0.056512692437226675,0.043991369042131634,"{'max_depth': 4, 'learning_rate': 0.03, 'n_estimators': 500, 'min_child_weight': 5, 'subsample': 0.7, 'colsample_bytree': 0.7, 'reg_alpha': 1.0, 'reg_lambda': 8.0}",c:\Users\tong2\Desktop\models\xgboost\models\Xgboost\outputs\tables\model_evaluation\groupkfold_白斑病_index.csv,c:\Users\tong2\Desktop\models\xgboost\models\Xgboost\outputs\tables\model_evaluation\by_group\白斑病_index\白斑病_index_oof_predictions_all_groups.csv,c:\Users\tong2\Desktop\models\xgboost\models\Xgboost\outputs\figures\prediction_results\by_group\白斑病_index
