param_index,fold,rmse,mae,r2,rmse_nonzero,mae_nonzero,n_valid,group_count_train,group_count_valid,valid_mean,valid_std,valid_nonzero_ratio,params
2,1,0.035870887045879256,0.026669197066751103,0.973423202764651,0.05627012028980964,0.051695273416634234,21,12,4,0.14579365079365078,0.22003450716954162,0.38095238095238093,"{'max_depth': 3, 'learning_rate': 0.03, 'n_estimators': 600, 'min_child_weight': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.5, 'reg_lambda': 5.0}"
2,2,0.037337066029821474,0.02403473012287308,0.9181470496430504,0.09140477075313401,0.08192291537920636,21,13,3,0.04645502645502646,0.13050375829295277,0.19047619047619047,"{'max_depth': 3, 'learning_rate': 0.03, 'n_estimators': 600, 'min_child_weight': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.5, 'reg_lambda': 5.0}"
2,3,0.03031260430746123,0.02073460651768579,0.9272857037686418,0.059572678345143376,0.04552043481833406,20,13,3,0.0475,0.11241217422316965,0.25,"{'max_depth': 3, 'learning_rate': 0.03, 'n_estimators': 600, 'min_child_weight': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.5, 'reg_lambda': 5.0}"
2,4,0.08102965834352854,0.05773611274071864,0.8785377678763832,0.09640470219133829,0.07744726461727937,20,13,3,0.2843888888888889,0.23250022567359285,0.85,"{'max_depth': 3, 'learning_rate': 0.03, 'n_estimators': 600, 'min_child_weight': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.5, 'reg_lambda': 5.0}"
2,5,0.12535765545707359,0.07683581333152123,0.8051896853856333,0.14439716025143887,0.09806780080773211,20,13,3,0.3249444444444444,0.2840173605804953,0.9,"{'max_depth': 3, 'learning_rate': 0.03, 'n_estimators': 600, 'min_child_weight': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.5, 'reg_lambda': 5.0}"
