param_index,fold,rmse,mae,r2,rmse_nonzero,mae_nonzero,n_valid,group_count_train,group_count_valid,valid_mean,valid_std,valid_nonzero_ratio,params
1,1,0.05029578037624732,0.01941413954719556,-0.12952727713131762,0.2222222222222222,0.2222222222222222,21,13,3,0.010582010582010581,0.04732418999999556,0.047619047619047616,"{'max_depth': 2, 'learning_rate': 0.03, 'n_estimators': 600, 'min_child_weight': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.5, 'reg_lambda': 5.0}"
1,2,0.03601667804577248,0.023396541726210023,,,,21,12,4,0.0,0.0,0.0,"{'max_depth': 2, 'learning_rate': 0.03, 'n_estimators': 600, 'min_child_weight': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.5, 'reg_lambda': 5.0}"
1,3,0.0815929081845714,0.04205572569792075,0.7495031011419464,0.2102181419192667,0.20807508192680502,21,13,3,0.06603174603174604,0.16302388402957513,0.2857142857142857,"{'max_depth': 2, 'learning_rate': 0.03, 'n_estimators': 600, 'min_child_weight': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.5, 'reg_lambda': 5.0}"
1,4,0.06261703518003707,0.03388732333005426,0.8812411733267171,0.11463323439432184,0.0940628683746413,21,13,3,0.09632275132275132,0.18170193468563595,0.3333333333333333,"{'max_depth': 2, 'learning_rate': 0.03, 'n_estimators': 600, 'min_child_weight': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.5, 'reg_lambda': 5.0}"
1,5,0.17326984052293176,0.09640321484730682,0.7300929422444364,0.22368869979057496,0.15998388174796233,20,13,3,0.3165,0.33351537158940625,0.65,"{'max_depth': 2, 'learning_rate': 0.03, 'n_estimators': 600, 'min_child_weight': 3, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_alpha': 0.5, 'reg_lambda': 5.0}"
