fold,date,group,actual,pred
2,2025-08-05,德宏勐嘎-2_垦丰680,0.0,0.012607584
2,2025-08-13,德宏勐嘎-2_垦丰680,0.04111111111111112,0.014348918
2,2025-08-19,德宏勐嘎-2_垦丰680,0.17555555555555558,0.090374485
2,2025-08-26,德宏勐嘎-2_垦丰680,0.3977777777777778,0.38437936
2,2025-09-01,德宏勐嘎-2_垦丰680,0.9755555555555557,0.8393414
