fold,date,group,actual,pred,pred_monotone
3,2025-07-31,德宏农科所定点监测1_垦丰680,0.0,0.02338509075343609,0.02338509075343609
3,2025-08-06,德宏农科所定点监测1_垦丰680,0.0,0.015211961232125759,0.015211961232125759
3,2025-08-14,德宏农科所定点监测1_垦丰680,0.0,0.01918407529592514,0.01918407529592514
3,2025-08-20,德宏农科所定点监测1_垦丰680,0.0,0.02639695256948471,0.02639695256948471
