fold,date,group,actual,pred,pred_monotone
5,2025-07-31,德宏农科所定点监测1_垦丰680,0.99,0.8179395198822021,0.8179395198822021
5,2025-08-06,德宏农科所定点监测1_垦丰680,1.0,0.8772456049919128,0.8772456049919128
5,2025-08-14,德宏农科所定点监测1_垦丰680,1.0,0.8732361793518066,0.8772456049919128
5,2025-08-20,德宏农科所定点监测1_垦丰680,1.0,0.9228452444076538,0.9228452444076538
