fold,date,group,actual,pred,pred_monotone
1,2025-08-05,德宏勐嘎-3,0.0,0.07740316540002823,0.07740316540002823
1,2025-08-13,德宏勐嘎-3,0.0,0.23909583687782288,0.23909583687782288
1,2025-08-19,德宏勐嘎-3,0.0,0.025667378678917885,0.025667378678917885
1,2025-08-26,德宏勐嘎-3,1.0,0.1759105920791626,0.1759105920791626
