模式,点位编号,点位别名,点位名称,日期,记录编号,同日重复组编号,是否基线点,实际_灰斑病发病株率,实际_灰斑病病情指数,预测_灰斑病发病株率,预测_灰斑病病情指数,实际_灰斑病发病株率风险,预测_灰斑病发病株率风险,实际_灰斑病病情指数风险,预测_灰斑病病情指数风险,实际_综合风险,预测_综合风险,实际_大斑病发病株率,实际_大斑病病情指数,预测_大斑病发病株率,预测_大斑病病情指数,实际_大斑病发病株率风险,预测_大斑病发病株率风险,实际_大斑病病情指数风险,预测_大斑病病情指数风险,实际_白斑病发病株率,实际_白斑病病情指数,预测_白斑病发病株率,预测_白斑病病情指数,实际_白斑病发病株率风险,预测_白斑病发病株率风险,实际_白斑病病情指数风险,预测_白斑病病情指数风险
cv_optimized,6,S6 泸定-燕子沟,泸定县燕子沟麻柳林村,2025-09-05,82,1,0,100.0,70.33333333333334,100.0,75.95848846435547,高风险,高风险,高风险,高风险,低风险,低风险,0.0,0.0,0.0,0.0,低风险,低风险,低风险,低风险,0.0,0.0,7.35412073135376,1.591328501701355,低风险,低风险,低风险,低风险
cv_optimized,6,S6 泸定-燕子沟,泸定县燕子沟麻柳林村,2025-09-12,83,1,0,100.0,78.11111111111111,100.0,85.383056640625,高风险,高风险,高风险,高风险,低风险,低风险,0.0,0.0,0.0,0.0,低风险,低风险,低风险,低风险,0.0,0.0,12.673880577087402,5.047682762145996,低风险,低风险,低风险,低风险
cv_optimized,6,S6 泸定-燕子沟,泸定县燕子沟麻柳林村,2025-09-17,84,1,0,100.0,90.22222222222221,100.0,91.94165802001953,高风险,高风险,高风险,高风险,低风险,低风险,0.0,0.0,0.0,0.0,低风险,低风险,低风险,低风险,0.0,0.0,6.180566787719727,3.4369561672210693,低风险,低风险,低风险,低风险
cv_optimized,7,S7 泸定-蔡阳坪,泸定磨西镇蔡阳坪3,2025-07-30,85,1,1,80.0,9.777777777777779,80.0,9.777777777777779,高风险,高风险,低风险,低风险,低风险,低风险,0.0,0.0,0.0,0.0,低风险,低风险,低风险,低风险,0.0,0.0,0.0,0.0,低风险,低风险,低风险,低风险
cv_optimized,7,S7 泸定-蔡阳坪,泸定磨西镇蔡阳坪3,2025-08-08,86,1,0,97.0,17.88888888888889,80.27285766601562,12.781005859375,高风险,高风险,低风险,低风险,低风险,低风险,0.0,0.0,0.03743615373969078,0.0059836991131305695,低风险,低风险,低风险,低风险,0.0,0.0,0.0,0.0,低风险,低风险,低风险,低风险
cv_optimized,7,S7 泸定-蔡阳坪,泸定磨西镇蔡阳坪3,2025-08-15,87,1,0,97.0,24.333333333333332,97.0,24.03093719482422,高风险,高风险,低风险,低风险,低风险,低风险,0.0,0.0,0.0,0.08934096246957779,低风险,低风险,低风险,低风险,0.0,0.0,0.0,0.0,低风险,低风险,低风险,低风险
cv_optimized,7,S7 泸定-蔡阳坪,泸定磨西镇蔡阳坪3,2025-08-21,88,1,0,98.0,37.55555555555555,98.11541748046875,39.02140426635742,高风险,高风险,中风险,中风险,低风险,低风险,0.0,0.0,0.0,0.08988232910633087,低风险,低风险,低风险,低风险,0.0,0.0,0.0,0.0,低风险,低风险,低风险,低风险
cv_optimized,7,S7 泸定-蔡阳坪,泸定磨西镇蔡阳坪3,2025-08-29,89,1,0,99.0,47.111111111111114,99.10189819335938,50.009368896484375,高风险,高风险,中风险,中风险,低风险,低风险,0.0,0.0,0.0,0.019772252067923546,低风险,低风险,低风险,低风险,0.0,0.0,1.273696780204773,0.0,低风险,低风险,低风险,低风险
cv_optimized,7,S7 泸定-蔡阳坪,泸定磨西镇蔡阳坪3,2025-09-05,90,1,0,100.0,77.0,100.0,56.145835876464844,高风险,高风险,高风险,中风险,低风险,低风险,0.0,0.0,0.0,0.061677005141973495,低风险,低风险,低风险,低风险,0.0,0.0,0.0,0.0,低风险,低风险,低风险,低风险
cv_optimized,8,S8 泸定-海子坪,泸定泸桥镇海子坪村1,2025-07-31,91,1,1,100.0,25.111111111111107,100.0,25.111111111111107,高风险,高风险,低风险,低风险,低风险,低风险,0.0,0.0,0.0,0.0,低风险,低风险,低风险,低风险,0.0,0.0,0.0,0.0,低风险,低风险,低风险,低风险
cv_optimized,8,S8 泸定-海子坪,泸定泸桥镇海子坪村1,2025-08-07,92,1,0,100.0,28.666666666666668,100.0,32.9932975769043,高风险,高风险,低风险,中风险,低风险,低风险,0.0,0.0,0.0,0.0,低风险,低风险,低风险,低风险,0.0,0.0,0.002437084913253784,0.0,低风险,低风险,低风险,低风险
cv_optimized,8,S8 泸定-海子坪,泸定泸桥镇海子坪村1,2025-08-14,93,1,0,100.0,32.0,100.0,34.71310043334961,高风险,高风险,中风险,中风险,低风险,低风险,0.0,0.0,0.0,0.0,低风险,低风险,低风险,低风险,0.0,0.0,0.8259094953536987,2.3208673000335693,低风险,低风险,低风险,低风险
cv_optimized,8,S8 泸定-海子坪,泸定泸桥镇海子坪村1,2025-08-21,94,1,0,100.0,43.111111111111114,100.0,41.78541946411133,高风险,高风险,中风险,中风险,低风险,低风险,0.0,0.0,0.0,0.11106741428375244,低风险,低风险,低风险,低风险,0.0,0.0,0.0,1.5545523166656494,低风险,低风险,低风险,低风险
cv_optimized,8,S8 泸定-海子坪,泸定泸桥镇海子坪村1,2025-08-28,95,1,0,100.0,47.444444444444436,100.0,63.87013244628906,高风险,高风险,中风险,中风险,低风险,低风险,0.0,0.0,0.0,0.008276672102510929,低风险,低风险,低风险,低风险,0.0,0.0,0.0,0.7949024438858032,低风险,低风险,低风险,低风险
cv_optimized,8,S8 泸定-海子坪,泸定泸桥镇海子坪村1,2025-09-05,96,1,0,100.0,47.888888888888886,100.0,55.05976104736328,高风险,高风险,中风险,中风险,低风险,低风险,0.0,0.0,0.0,0.004304974339902401,低风险,低风险,低风险,低风险,0.0,0.0,5.627985000610352,0.22753942012786865,低风险,低风险,低风险,低风险
cv_optimized,8,S8 泸定-海子坪,泸定泸桥镇海子坪村1,2025-09-12,97,1,0,100.0,51.66666666666667,100.0,57.50178527832031,高风险,高风险,中风险,中风险,低风险,中风险,0.0,0.0,0.0,0.026444051414728165,低风险,低风险,低风险,低风险,0.0,0.0,36.968746185302734,4.168436527252197,低风险,中风险,低风险,低风险
cv_optimized,8,S8 泸定-海子坪,泸定泸桥镇海子坪村1,2025-09-18,98,1,0,100.0,60.00000000000001,100.0,61.801212310791016,高风险,高风险,中风险,中风险,低风险,中风险,0.0,0.0,0.0,0.026922637596726418,低风险,低风险,低风险,低风险,0.0,0.0,49.119956970214844,3.459761619567871,低风险,中风险,低风险,低风险
cv_optimized,8,S8 泸定-海子坪,泸定泸桥镇海子坪村1,2025-09-25,99,1,0,100.0,62.0,100.0,69.03682708740234,高风险,高风险,中风险,中风险,低风险,中风险,0.0,0.0,0.0,0.016432398930191994,低风险,低风险,低风险,低风险,0.0,0.0,40.926536560058594,3.559723138809204,低风险,中风险,低风险,低风险
cv_optimized,9,S9 德宏-农科所,德宏农科所定点监测1,2025-07-31,100,1,1,0.0,0.0,0.0,0.0,低风险,低风险,低风险,低风险,高风险,高风险,7.0,0.7777777777777778,7.0,0.7777777777777778,低风险,低风险,低风险,低风险,99.0,19.444444444444446,99.0,19.444444444444446,高风险,高风险,低风险,低风险
cv_optimized,9,S9 德宏-农科所,德宏农科所定点监测1,2025-08-06,101,1,0,0.0,0.0,0.7190006375312805,5.074060916900635,低风险,低风险,低风险,低风险,高风险,高风险,13.0,1.4444444444444446,7.000392913818359,2.369379758834839,低风险,低风险,低风险,低风险,99.0,28.999999999999996,99.84162902832031,19.541330337524414,高风险,高风险,低风险,低风险
cv_optimized,9,S9 德宏-农科所,德宏农科所定点监测1,2025-08-14,102,1,0,0.0,0.0,6.748985290527344,4.540046691894531,低风险,低风险,低风险,低风险,高风险,高风险,13.0,2.555555555555556,13.00039291381836,3.4097142219543457,低风险,低风险,低风险,低风险,100.0,48.77777777777778,99.0,29.029878616333008,高风险,高风险,中风险,低风险
cv_optimized,9,S9 德宏-农科所,德宏农科所定点监测1,2025-08-20,103,1,0,0.0,0.0,31.471378326416016,5.386438846588135,低风险,中风险,低风险,低风险,高风险,高风险,22.0,4.222222222222222,13.00039291381836,4.268887519836426,低风险,低风险,低风险,低风险,100.0,54.333333333333336,100.0,59.44826126098633,高风险,高风险,中风险,中风险
cv_optimized,9,S9 德宏-农科所,德宏农科所定点监测1,2025-08-26,104,1,0,0.0,0.0,18.894054412841797,5.157631874084473,低风险,低风险,低风险,低风险,高风险,高风险,22.0,4.666666666666666,22.00039291381836,4.222221851348877,低风险,低风险,低风险,低风险,100.0,56.99999999999999,100.0,57.68363571166992,高风险,高风险,中风险,中风险
cv_optimized,10,S10 德宏-江东,江东-1,2025-08-18,105,1,1,100.0,30.88888888888889,100.0,30.88888888888889,高风险,高风险,中风险,中风险,低风险,低风险,0.0,0.0,0.0,0.0,低风险,低风险,低风险,低风险,0.0,0.0,0.0,0.0,低风险,低风险,低风险,低风险
cv_optimized,10,S10 德宏-江东,江东-3,2025-08-18,108,2,1,100.0,31.11111111111111,100.0,31.11111111111111,高风险,高风险,中风险,中风险,低风险,低风险,0.0,0.0,0.0,0.0,低风险,低风险,低风险,低风险,0.0,0.0,0.0,0.0,低风险,低风险,低风险,低风险
cv_optimized,10,S10 德宏-江东,江东-1,2025-08-25,106,1,0,100.0,52.66666666666667,100.0,33.35138702392578,高风险,高风险,中风险,中风险,低风险,低风险,0.0,0.0,0.0,0.3575339913368225,低风险,低风险,低风险,低风险,0.0,0.0,3.5931169986724854,6.995945930480957,低风险,低风险,低风险,低风险
cv_optimized,10,S10 德宏-江东,江东-3,2025-08-25,109,2,0,100.0,50.11111111111111,100.0,33.77236557006836,高风险,高风险,中风险,中风险,低风险,低风险,0.0,0.0,0.0,0.36753952503204346,低风险,低风险,低风险,低风险,0.0,0.0,4.157756805419922,7.300685405731201,低风险,低风险,低风险,低风险
cv_optimized,10,S10 德宏-江东,江东-1,2025-09-16,107,1,0,100.0,57.99999999999999,100.0,54.3910026550293,高风险,高风险,中风险,中风险,低风险,低风险,0.0,0.0,0.03829618915915489,0.49267542362213135,低风险,低风险,低风险,低风险,0.0,0.0,1.3048955202102661,7.188868522644043,低风险,低风险,低风险,低风险
cv_optimized,10,S10 德宏-江东,江东-3,2025-09-16,110,2,0,100.0,59.0,100.0,52.06622314453125,高风险,高风险,中风险,中风险,低风险,低风险,0.0,0.0,0.03829618915915489,0.5037161111831665,低风险,低风险,低风险,低风险,0.0,0.0,1.3129477500915527,8.274713516235352,低风险,低风险,低风险,低风险
cv_optimized,11,S11 德宏-勐嘎,德宏勐嘎-3,2025-08-05,111,1,1,0.0,0.0,0.0,0.0,低风险,低风险,低风险,低风险,低风险,低风险,100.0,38.111111111111114,100.0,38.111111111111114,高风险,高风险,中风险,中风险,0.0,0.0,0.0,0.0,低风险,低风险,低风险,低风险
cv_optimized,11,S11 德宏-勐嘎,德宏勐嘎-2,2025-08-05,117,2,1,0.0,0.0,0.0,0.0,低风险,低风险,低风险,低风险,低风险,低风险,100.0,11.333333333333334,100.0,11.333333333333334,高风险,高风险,低风险,低风险,0.0,0.0,0.0,0.0,低风险,低风险,低风险,低风险
cv_optimized,11,S11 德宏-勐嘎,德宏勐嘎-3,2025-08-13,112,1,0,0.0,0.0,0.0,2.468052864074707,低风险,低风险,低风险,低风险,低风险,低风险,100.0,52.33333333333333,100.0,41.36944580078125,高风险,高风险,中风险,中风险,0.0,0.0,0.0,4.305593013763428,低风险,低风险,低风险,低风险
cv_optimized,11,S11 德宏-勐嘎,德宏勐嘎-2,2025-08-13,118,2,0,0.0,0.0,0.0,2.414980888366699,低风险,低风险,低风险,低风险,低风险,低风险,100.0,11.444444444444445,100.0,12.884937286376953,高风险,高风险,低风险,低风险,0.0,0.0,0.0,3.432485818862915,低风险,低风险,低风险,低风险
cv_optimized,11,S11 德宏-勐嘎,德宏勐嘎-3,2025-08-19,113,1,0,1.0,0.1111111111111111,1.7545149326324463,3.370100975036621,低风险,低风险,低风险,低风险,低风险,低风险,100.0,60.88888888888889,100.0,56.22697448730469,高风险,高风险,中风险,中风险,0.0,0.0,0.0,0.0,低风险,低风险,低风险,低风险
cv_optimized,11,S11 德宏-勐嘎,德宏勐嘎-2,2025-08-19,119,2,0,35.0,4.111111111111112,1.596649408340454,3.8878097534179688,中风险,低风险,低风险,低风险,低风险,低风险,100.0,12.333333333333336,100.0,12.781036376953125,高风险,高风险,低风险,低风险,28.0,3.111111111111111,0.0,0.005120459012687206,低风险,低风险,低风险,低风险
cv_optimized,11,S11 德宏-勐嘎,德宏勐嘎-3,2025-08-26,114,1,0,20.0,4.444444444444445,2.6990630626678467,5.1900787353515625,低风险,低风险,低风险,低风险,低风险,低风险,100.0,69.44444444444444,100.0,65.16256713867188,高风险,高风险,中风险,中风险,0.0,0.0,0.0,0.0,低风险,低风险,低风险,低风险
cv_optimized,11,S11 德宏-勐嘎,德宏勐嘎-2,2025-08-26,120,2,0,100.0,13.444444444444445,36.3929557800293,9.46357536315918,高风险,中风险,低风险,低风险,高风险,低风险,100.0,12.000000000000002,100.0,13.550202369689941,高风险,高风险,低风险,低风险,100.0,15.555555555555555,28.0,5.29298210144043,高风险,低风险,低风险,低风险
cv_optimized,11,S11 德宏-勐嘎,德宏勐嘎-3,2025-09-01,115,1,0,100.0,14.777777777777779,22.46126365661621,8.467997550964355,高风险,低风险,低风险,低风险,高风险,低风险,100.0,77.33333333333333,100.0,74.35384368896484,高风险,高风险,高风险,高风险,100.0,22.22222222222222,0.8592619299888611,0.0727875605225563,高风险,低风险,低风险,低风险
cv_optimized,11,S11 德宏-勐嘎,德宏勐嘎-2,2025-09-01,121,2,0,100.0,22.22222222222222,100.0,23.142892837524414,高风险,高风险,低风险,低风险,高风险,高风险,100.0,28.888888888888893,100.0,13.351456642150879,高风险,高风险,低风险,低风险,100.0,22.22222222222222,100.0,19.824064254760742,高风险,高风险,低风险,低风险
cv_optimized,11,S11 德宏-勐嘎,德宏勐嘎-3,2025-09-17,116,1,0,,,100.0,21.647897720336914,,高风险,,低风险,,高风险,100.0,100.0,100.0,82.68344116210938,高风险,高风险,高风险,高风险,,,100.0,29.63323974609375,,高风险,,低风险
cv_optimized,11,S11 德宏-勐嘎,德宏勐嘎-2,2025-09-17,122,2,0,100.0,57.777777777777786,100.0,30.853731155395508,高风险,高风险,中风险,中风险,高风险,高风险,100.0,55.55555555555556,100.0,31.25196075439453,高风险,高风险,中风险,中风险,100.0,57.777777777777786,100.0,29.814756393432617,高风险,高风险,中风险,低风险
