点位编号,点位名称,日期,原始_10m风速均值,原始_10m风速最大值,原始_10m风速最小值,原始_24小时最大降水量,原始_24小时最小降水量,原始_24小时降水量之和,原始_相对湿度均值,原始_相对湿度最大值,原始_相对湿度最小值,原始_2m气温均值(℃),原始_2m气温最大值(℃),原始_2m气温最小值(℃),原始_土壤湿度,原始_地表温度均值(℃),原始_地表温度最大值(℃),原始_地表温度最小值(℃),原始_地面气压均值(kPa),原始_地面气压最大值(kPa),原始_地面气压最小值(kPa),原始_短波辐射均值,原始_短波辐射最大值,原始_短波辐射最小值,原始_0-10cm土壤相对湿度,原始_5cm土壤温度(℃),有效积温_GDD,累计降水_7d(mm),累计降水_14d(mm),rain_21d_sum,rain_28d_sum,连续降雨天数,降雨间歇长度(天),平均气温℃_7d,平均气温℃_14d,平均气温℃_21d,temp_28d_mean,24h温差℃,平均相对湿度_7d,平均相对湿度_14d,平均相对湿度_21d,rh_28d_mean,湿度日较差,平均土壤相对湿度_14d,平均土壤相对湿度_7d,平均土壤相对湿度_21d,soil_rel_humidity_28d_mean,平均短波辐射_7d,radiation_28d_mean,平均风速_7d,wind_28d_mean,是否弱风日,弱风日连续天数,寡照连续天数,站点低温阈值(℃),站点高温阈值(℃),连续高温天数,连续低温天数,连续适温天数,连续高湿天数,连续较高湿度天数,7天内高湿天数,high_humidity_28d_count,7天内强降雨次数,heavy_rain_28d_count,连续强降雨次数,7天最大单日降雨_mm,max_single_day_rain_28d,连续高温高湿天数,连续适温高湿天数,连续弱风高湿天数
11,德宏勐嘎,2025-07-11,0.6734501123428345,1.7216330766677856,0.02013060264289379,8.918071746826172,0.0,24.620014190673828,87.8455581665039,100.0,58.70465087890625,21.856470108032227,26.32183074951172,18.544370651245117,0.3339208662509918,23.458759307861328,29.7945499420166,19.179279327392578,85.52689361572266,85.6034164428711,85.4354476928711,262.3240661621094,985.9984130859375,0.0,80.12175750732422,23.093769073486328,381.3692626953125,199.8848419189453,297.196044921875,442.7877197265625,489.04266357421875,19.0,0.0,19.82452392578125,20.153076171875,20.10268211364746,20.47660255432129,7.777460098266602,92.6938247680664,91.70002746582031,91.81668090820312,90.49784088134766,41.29534912109375,83.1508560180664,84.5528564453125,82.17728424072266,79.87474822998047,160.47865295410156,166.0839080810547,0.901478111743927,0.987220823764801,1.0,35.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,1.0,6.0,18.0,4.0,8.0,0.0,38.91412353515625,45.372066497802734,0.0,0.0,0.0
11,德宏勐嘎,2025-07-12,0.5280128717422485,1.0935524702072144,0.14275597035884857,3.181758165359497,0.0,4.143316268920898,86.97624969482422,100.0,59.64961242675781,22.09320068359375,26.85317039489746,19.342599868774414,0.333373486995697,22.97800064086914,28.253170013427734,19.442100524902344,85.72847747802734,85.8207778930664,85.61012268066406,187.7876739501953,794.0694580078125,0.0,79.99042510986328,22.786300659179688,393.46246337890625,169.3220672607422,287.6905212402344,444.9419860839844,490.4897766113281,20.0,0.0,20.19590187072754,20.250612258911133,20.179317474365234,20.411052703857422,7.510570526123047,91.83330535888672,91.5565185546875,91.6914291381836,90.80669403076172,40.35038757324219,83.0085678100586,83.90003967285156,82.42382049560547,80.23120880126953,166.28684997558594,162.805419921875,0.8827208280563354,0.9739688634872437,1.0,36.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,2.0,5.0,18.0,3.0,8.0,0.0,38.91412353515625,45.372066497802734,0.0,0.0,0.0
11,德宏勐嘎,2025-07-13,0.7798345685005188,1.5526007413864136,0.03286122530698776,2.0536763668060303,0.0,5.100468635559082,82.7762451171875,100.0,52.469390869140625,23.13612937927246,28.743459701538086,18.812519073486328,0.32488587498664856,24.098230361938477,30.27869987487793,19.652149200439453,85.82903289794922,85.9315185546875,85.7409439086914,231.95835876464844,784.3240356445312,0.0,77.9538803100586,23.751279830932617,406.5986022949219,136.26463317871094,289.37518310546875,450.04248046875,495.5902404785156,21.0,0.0,20.754337310791016,20.368555068969727,20.225942611694336,20.427396774291992,9.930940628051758,90.24066162109375,91.22708892822266,91.55136108398438,90.85494232177734,47.530609130859375,82.8427734375,82.63994598388672,82.68191528320312,80.55351257324219,181.52359008789062,161.9097137451172,0.8536116480827332,0.9589747786521912,1.0,37.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,3.0,4.0,18.0,2.0,8.0,0.0,38.91412353515625,45.372066497802734,0.0,0.0,0.0
11,德宏勐嘎,2025-07-14,0.895388662815094,2.5170562267303467,0.1570085734128952,11.034371376037598,0.0,19.096519470214844,88.1604995727539,100.0,57.135406494140625,21.437999725341797,26.79960060119629,18.524869918823242,0.33479055762290955,22.9960994720459,30.04854965209961,19.034700393676758,85.78433227539062,85.97218322753906,85.65937805175781,210.3050079345703,983.4602661132812,0.0,80.33043670654297,22.947559356689453,418.0365905761719,122.4365005493164,292.406494140625,439.6535339355469,514.686767578125,22.0,0.0,21.006132125854492,20.500146865844727,20.319168090820312,20.350845336914062,8.274730682373047,89.42869567871094,90.84757232666016,91.27533721923828,91.20904541015625,42.864593505859375,82.7384262084961,81.86561584472656,82.70037078857422,81.0202865600586,192.3955841064453,158.2826385498047,0.855644702911377,0.9486674666404724,1.0,38.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,4.0,3.0,18.0,1.0,8.0,0.0,38.91412353515625,45.372066497802734,0.0,0.0,0.0
11,德宏勐嘎,2025-07-15,1.0840739011764526,2.3414738178253174,0.06622698158025742,0.3193344175815582,0.0,0.3193344175815582,87.66266632080078,100.0,63.32792663574219,21.160669326782227,24.682859420776367,18.2839298248291,0.322957307100296,22.4814395904541,27.829639434814453,18.744529724121094,85.65469360351562,85.81805419921875,85.46973419189453,203.34303283691406,767.7522583007812,0.0,77.49114227294922,22.454370498657227,429.197265625,83.84170532226562,264.68157958984375,428.4623718261719,497.2691345214844,23.0,0.0,21.252117156982422,20.47208023071289,20.40957260131836,20.36865234375,6.398929595947266,88.56239318847656,90.80335998535156,90.95801544189453,91.0586929321289,36.67207336425781,82.3487319946289,80.39006042480469,82.50857543945312,81.14684295654297,203.5067596435547,160.8812255859375,0.8780772089958191,0.9596344828605652,1.0,39.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,5.0,2.0,17.0,0.0,8.0,0.0,24.66205406188965,45.372066497802734,0.0,0.0,0.0
11,德宏勐嘎,2025-07-16,1.0117214918136597,1.7711186408996582,0.15090088546276093,3.6117115020751953,0.0,6.20024299621582,90.04669189453125,100.0,61.141944885253906,22.849050521850586,27.52873992919922,19.7544002532959,0.32275721430778503,24.011220932006836,28.362659454345703,21.024259567260742,86.089599609375,86.2314224243164,85.89450073242188,156.53819274902344,572.16943359375,0.0,77.44312286376953,23.881250381469727,442.0462951660156,65.37989044189453,267.8541564941406,419.7014465332031,492.8409729003906,24.0,0.0,21.73423957824707,20.585651397705078,20.56715202331543,20.464685440063477,7.77433967590332,88.03478240966797,90.87541961669922,90.73543548583984,91.00481414794922,38.858055114746094,82.11316680908203,79.3613510131836,82.32877349853516,81.17317962646484,203.58566284179688,160.95498657226562,0.8698394894599915,0.9492469429969788,1.0,40.0,0.0,18.0,28.0,0.0,0.0,0.0,1.0,0.0,2.0,17.0,0.0,8.0,0.0,24.620014190673828,45.372066497802734,0.0,0.0,1.0
11,德宏勐嘎,2025-07-17,1.0408904552459717,1.876289963722229,0.529251217842102,1.2092317342758179,0.0,1.9855198860168457,96.27099609375,100.0,71.38008117675781,22.145620346069336,25.72154998779297,20.03582000732422,0.32269394397735596,23.65019989013672,27.236499786376953,21.061100006103516,86.12548065185547,86.23126220703125,85.96176147460938,145.28912353515625,530.1920166015625,0.0,77.42794799804688,23.616779327392578,454.1919250488281,61.465415954589844,257.84503173828125,379.4135437011719,485.2398376464844,25.0,0.0,22.09701919555664,20.763765335083008,20.693172454833984,20.52964210510254,5.68572998046875,88.53412628173828,91.05941009521484,90.86741638183594,91.16304779052734,28.619918823242188,81.86157989501953,78.67981719970703,81.95936584472656,81.18131256103516,199.6493377685547,160.9265899658203,0.8590531945228577,0.9260525107383728,1.0,41.0,0.0,18.0,28.0,0.0,0.0,0.0,2.0,0.0,2.0,17.0,0.0,8.0,0.0,24.620014190673828,45.372066497802734,0.0,0.0,2.0
11,德宏勐嘎,2025-07-18,1.2845076322555542,2.102112054824829,0.521355152130127,2.3464534282684326,0.0,3.942552089691162,92.0230941772461,100.0,61.87953186035156,23.15407943725586,28.460439682006836,20.520870208740234,0.3189156949520111,24.338619232177734,29.31502914428711,21.254600524902344,85.97176361083984,86.21562194824219,85.73662567138672,169.09605407714844,702.9506225585938,0.0,76.5213851928711,24.16950035095215,467.34600830078125,40.7879524230957,240.6728057861328,337.9840087890625,483.57574462890625,26.0,0.0,22.282392501831055,21.053457260131836,20.86284828186035,20.647607803344727,7.939569473266602,89.13091278076172,90.91236877441406,90.84366607666016,91.1452407836914,38.12046813964844,81.35916900634766,78.16547393798828,81.48905181884766,81.1743392944336,186.33106994628906,161.7913055419922,0.9463471174240112,0.9285270571708679,1.0,42.0,0.0,18.0,28.0,0.0,0.0,0.0,3.0,0.0,3.0,17.0,0.0,8.0,0.0,19.096519470214844,45.372066497802734,0.0,0.0,3.0
11,德宏勐嘎,2025-07-19,0.7733855247497559,1.4069336652755737,0.12301373481750488,0.7557682394981384,0.0,1.1699210405349731,96.2128677368164,100.0,79.28948974609375,22.326379776000977,24.569570541381836,20.763240814208984,0.3172956109046936,23.518760681152344,26.674280166625977,21.253700256347656,85.89849090576172,85.99646759033203,85.72036743164062,122.70418548583984,408.95635986328125,0.0,76.13265991210938,23.51165008544922,479.6723937988281,37.81455612182617,207.1366424560547,325.505126953125,482.75665283203125,27.0,0.0,22.315704345703125,21.255802154541016,20.93897819519043,20.71341323852539,3.8063297271728516,90.450439453125,91.1418685913086,91.18782806396484,91.38118743896484,20.71051025390625,80.7572021484375,77.61436462402344,81.21050262451172,81.2214584350586,177.03343200683594,161.71812438964844,0.9814003109931946,0.9245418906211853,1.0,43.0,0.0,18.0,28.0,0.0,0.0,0.0,4.0,0.0,4.0,18.0,0.0,8.0,0.0,19.096519470214844,45.372066497802734,0.0,0.0,4.0
11,德宏勐嘎,2025-07-20,1.0835076570510864,2.5496747493743896,0.3127270042896271,9.77458667755127,0.0,23.660934448242188,89.75481414794922,100.0,53.102657318115234,23.547100067138672,28.797449111938477,18.425159454345703,0.3258146047592163,25.146080017089844,31.204200744628906,20.24220085144043,85.90068817138672,86.11670684814453,85.55770111083984,216.9137420654297,723.1616821289062,0.0,78.17672729492188,24.909420013427734,493.219482421875,56.375022888183594,192.6396484375,345.750244140625,506.41754150390625,28.0,0.0,22.37441635131836,21.564374923706055,21.037174224853516,20.763057708740234,10.372289657592773,91.44738006591797,90.8440170288086,91.3005142211914,91.52537536621094,46.897342681884766,80.14307403564453,77.64620208740234,81.11058044433594,81.42298889160156,174.88418579101562,161.29429626464844,1.0247822999954224,0.9262990355491638,1.0,44.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,1.0,4.0,18.0,0.0,8.0,0.0,23.660934448242188,45.372066497802734,0.0,0.0,0.0
11,德宏勐嘎,2025-07-21,1.146438479423523,1.8639417886734009,0.45211321115493774,0.0,0.0,0.0,89.04059600830078,100.0,53.01935577392578,23.739620208740234,29.57292938232422,18.96540069580078,0.32422494888305664,25.054649353027344,30.64974021911621,20.451440811157227,85.89456176757812,86.13298034667969,85.65834045410156,220.85694885253906,732.015380859375,0.0,77.79530334472656,24.791929244995117,506.9591064453125,37.27850341796875,159.71499633789062,329.68505859375,476.93206787109375,0.0,1.0,22.703216552734375,21.854673385620117,21.23450469970703,20.915178298950195,10.607528686523438,91.57310485839844,90.50089263916016,91.08941650390625,91.34979248046875,46.98064422607422,79.5748291015625,77.28404235839844,80.92030334472656,81.3462905883789,176.39161682128906,165.61082458496094,1.060646414756775,0.9368119835853577,1.0,45.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,2.0,4.0,17.0,0.0,7.0,0.0,23.660934448242188,45.372066497802734,0.0,0.0,0.0
11,德宏勐嘎,2025-07-22,0.8323225975036621,1.522451400756836,0.27893710136413574,1.5835157632827759,0.0,2.2302186489105225,94.6871337890625,100.0,65.11085510253906,23.293800354003906,27.965839385986328,20.966899871826172,0.3159089684486389,24.383840560913086,29.500539779663086,22.046960830688477,85.68042755126953,85.92814636230469,85.49366760253906,132.9121551513672,596.6910400390625,0.0,75.79994201660156,24.287559509277344,520.2529296875,39.189388275146484,123.03108978271484,303.8709716796875,467.65179443359375,1.0,0.0,23.007951736450195,22.130033493041992,21.31736946105957,21.059167861938477,6.998939514160156,92.57659912109375,90.56950378417969,91.3944320678711,91.36265563964844,34.88914489746094,78.71624755859375,77.04243469238281,80.57997131347656,81.14205169677734,166.33006286621094,166.96546936035156,1.0246819257736206,0.9242162704467773,1.0,46.0,0.0,18.0,28.0,0.0,0.0,0.0,1.0,0.0,5.0,17.0,0.0,7.0,0.0,23.660934448242188,45.372066497802734,0.0,0.0,1.0
11,德宏勐嘎,2025-07-23,1.1092201471328735,2.4959139823913574,0.07439076900482178,0.40418121218681335,0.0,0.4794985055923462,89.79391479492188,100.0,58.87529754638672,24.280969619750977,29.357540130615234,21.081960678100586,0.31175512075424194,25.400230407714844,31.004199981689453,21.66390037536621,85.52776336669922,85.66407012939453,85.29641723632812,182.36181640625,725.2838134765625,0.0,74.80326080322266,25.168800354003906,534.5338745117188,33.46864318847656,98.84852600097656,301.32281494140625,453.170166015625,2.0,0.0,23.21251106262207,22.47337532043457,21.46126937866211,21.228490829467773,8.275579452514648,92.54048919677734,90.28764343261719,91.43045043945312,91.18669891357422,41.12470245361328,78.0133285522461,76.66532135009766,80.2972183227539,80.91291809082031,170.01914978027344,169.24855041503906,1.0386103391647339,0.9347723722457886,1.0,47.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,1.0,4.0,16.0,0.0,7.0,0.0,23.660934448242188,45.372066497802734,0.0,0.0,0.0
11,德宏勐嘎,2025-07-24,1.4790807962417603,3.7945668697357178,0.16298498213291168,2.712462902069092,0.0,7.621062278747559,90.54322052001953,100.0,55.21282196044922,23.360279083251953,29.748159408569336,19.99650001525879,0.31468141078948975,24.573299407958984,30.157129287719727,20.886560440063477,85.74971008300781,85.97737121582031,85.48404693603516,162.03416442871094,630.6723022460938,0.0,75.50540161132812,24.549699783325195,547.8941650390625,39.10418701171875,100.5696029663086,296.9492492675781,418.5177001953125,3.0,0.0,23.386032104492188,22.74152946472168,21.637853622436523,21.36638832092285,9.751659393310547,91.72223663330078,90.12818145751953,91.28035736083984,91.08111572265625,44.78717803955078,77.53524017333984,76.39067077636719,80.03793334960938,80.56719207763672,172.4113006591797,170.89944458007812,1.1012089252471924,0.9572315216064453,1.0,48.0,0.0,18.0,28.0,0.0,0.0,0.0,1.0,0.0,4.0,16.0,0.0,6.0,0.0,23.660934448242188,45.372066497802734,0.0,0.0,1.0
11,德宏勐嘎,2025-07-25,1.024146556854248,1.7947421073913574,0.27459824085235596,7.572495460510254,0.0,21.319093704223633,96.63352966308594,100.0,75.83922576904297,21.60466957092285,24.55175018310547,20.05971908569336,0.3342021107673645,23.253660202026367,26.569019317626953,20.6866397857666,85.99783325195312,86.120361328125,85.79678344726562,155.21414184570312,553.0049438476562,0.0,80.18924713134766,23.36656951904297,559.4988403320312,56.48072814941406,97.2686767578125,297.1535339355469,394.4646911621094,4.0,0.0,23.164688110351562,22.723543167114258,21.7572021484375,21.43830680847168,4.492031097412109,92.38086700439453,90.75589752197266,91.40187072753906,91.22795867919922,24.16077423095703,77.5400619506836,76.9146499633789,79.87765502929688,80.345458984375,170.4281463623047,171.64358520507812,1.0640145540237427,0.9585803151130676,1.0,49.0,0.0,18.0,28.0,0.0,0.0,0.0,2.0,0.0,4.0,16.0,0.0,5.0,0.0,23.660934448242188,38.91412353515625,0.0,0.0,2.0
11,德宏勐嘎,2025-07-26,0.6721762418746948,1.7803614139556885,0.0934804156422615,4.986476421356201,0.0,12.715324401855469,98.6078109741211,100.0,82.05807495117188,21.3099308013916,23.234739303588867,19.944499969482422,0.33519503474235535,22.49233055114746,24.973600387573242,20.522329330444336,86.00617218017578,86.39151763916016,85.85993957519531,98.21951293945312,311.3368835449219,0.0,80.42748260498047,22.64937973022461,570.8087768554688,68.02613067626953,105.84069061279297,275.16278076171875,393.5312194824219,5.0,0.0,23.01948356628418,22.667593002319336,21.84369659423828,21.459102630615234,3.2902393341064453,92.7229995727539,91.58671569824219,91.66891479492188,91.57161712646484,17.941925048828125,77.57128143310547,77.52819061279297,79.68087005615234,80.28992462158203,166.9303436279297,168.23104858398438,1.049556016921997,0.9502952694892883,1.0,50.0,1.0,18.0,28.0,0.0,0.0,0.0,3.0,0.0,4.0,17.0,0.0,5.0,0.0,23.660934448242188,38.91412353515625,0.0,0.0,3.0
