fold,date,group,actual,pred,pred_monotone
5,2025-07-30,泸定磨西镇蔡阳坪3,0.1788888888888889,0.1352044641971588,0.1352044641971588
5,2025-08-08,泸定磨西镇蔡阳坪3,0.2433333333333333,0.23818345367908478,0.23818345367908478
5,2025-08-15,泸定磨西镇蔡阳坪3,0.3755555555555555,0.3831302523612976,0.3831302523612976
5,2025-08-21,泸定磨西镇蔡阳坪3,0.4711111111111112,0.4151248037815094,0.4151248037815094
5,2025-08-29,泸定磨西镇蔡阳坪3,0.77,0.4205881357192993,0.4205881357192993
