fold,date,group,actual,pred,pred_monotone
1,2025-07-30,泸定县燕子沟麻柳林村_华玉919,1.0,0.9284427165985107,0.9284427165985107
1,2025-08-07,泸定县燕子沟麻柳林村_华玉919,1.0,0.868141770362854,0.9284427165985107
1,2025-08-14,泸定县燕子沟麻柳林村_华玉919,1.0,1.0,1.0
1,2025-08-21,泸定县燕子沟麻柳林村_华玉919,1.0,1.0,1.0
1,2025-08-29,泸定县燕子沟麻柳林村_华玉919,1.0,0.9606979489326477,1.0
1,2025-09-05,泸定县燕子沟麻柳林村_华玉919,1.0,1.0,1.0
1,2025-09-12,泸定县燕子沟麻柳林村_华玉919,1.0,1.0,1.0
