fold,date,group,actual,pred
2,2025-08-05,德宏勐嘎-2__未知品种,0.0,0.0
2,2025-08-13,德宏勐嘎-2__未知品种,0.35,0.03287804
2,2025-08-19,德宏勐嘎-2__未知品种,1.0,0.6151076
2,2025-08-26,德宏勐嘎-2__未知品种,1.0,0.9008169
2,2025-09-01,德宏勐嘎-2__未知品种,1.0,1.0
