fold,date,group,actual,pred,pred_monotone
3,2025-05-22,周公山镇余家村_同玉609,0.0,0.004112604074180126,0.004112604074180126
3,2025-05-29,周公山镇余家村_同玉609,0.0,0.00401735445484519,0.00401735445484519
3,2025-06-12,周公山镇余家村_同玉609,0.0,0.004112604074180126,0.004112604074180126
3,2025-06-19,周公山镇余家村_同玉609,0.0,0.007399205584079027,0.007399205584079027
3,2025-06-26,周公山镇余家村_同玉609,0.0,0.007773271296173334,0.007773271296173334
3,2025-07-03,周公山镇余家村_同玉609,0.0,0.013024508953094482,0.013024508953094482
3,2025-07-10,周公山镇余家村_同玉609,0.0,0.01043436024338007,0.01043436024338007
