fold,date,group,actual,pred
4,2025-07-30,泸定县燕子沟麻柳林村__未知品种,0.0,0.0041858233
4,2025-08-07,泸定县燕子沟麻柳林村__未知品种,0.0,0.0040156953
4,2025-08-14,泸定县燕子沟麻柳林村__未知品种,0.0,0.00037919523
4,2025-08-21,泸定县燕子沟麻柳林村__未知品种,0.0,0.0
4,2025-08-29,泸定县燕子沟麻柳林村__未知品种,0.0,0.022483775
4,2025-09-05,泸定县燕子沟麻柳林村__未知品种,0.0,0.057682607
4,2025-09-12,泸定县燕子沟麻柳林村__未知品种,0.0,0.048971478
